surname	firstname	music	nationality	birth	death
Chitty	Gina Ismene	The Spanish Dancer and the Jongleur	unknown	unknown	unknown
Chiusano	Gerard	Antony and Cleopatra	unknown	unknown	unknown
Chiusano	Gerard	Divertimento for Strings	unknown	unknown	unknown
Chiusano	Gerard	Macbeth	unknown	unknown	unknown
Chiusano	Gerard	Marian Symphony	unknown	unknown	unknown
Chiusano	Gerard	The Seven Last Words of Christ	unknown	unknown	unknown
Chiusano	Gerard	Sinfonia classica	unknown	unknown	unknown
Chiva Sanz	Daniel	3 Caprices	unknown	unknown	unknown
Chiva Sanz	Daniel	Timeless	unknown	unknown	unknown
Chivot	Charles	Pensée Fugitive	unknown	unknown	unknown
Chizat	Emile	Alors l'Eternel répondit	unknown	unknown	unknown
Chizat	Emile	Chanson du pêcheur indien	unknown	unknown	unknown
Chizat	Emile	La Maison dans la nuit	unknown	unknown	unknown
Chizat	Emile	Nuits perdues	unknown	unknown	unknown
Chizat	Emile	Le Premier jour où je vis Jeanne	unknown	unknown	unknown
Chlebowski	Adam	Carnaval de Kischnieff	unknown	unknown	unknown
Chledowski	Louis	Les Trois Polka	unknown	unknown	unknown
Chlubna	Osvald	Musica Boemica per Organo (Reinberger, Jiří)	unknown	1893	1971
Chmara	Józef	7 Pieśni Ludowych Ziemi Lubelskiej	unknown	unknown	unknown
Chmielewski	Andrzej	Allegro for Clarinet and Piano	unknown	unknown	unknown
Chmielewski	Andrzej	Andante for Cello and Piano	unknown	unknown	unknown
Chmielewski	Andrzej	Ballade for Piano solo	unknown	unknown	unknown
Chmielewski	Andrzej	Clarinet Concerto	unknown	unknown	unknown
Chmielewski	Andrzej	Oboe Concerto	unknown	unknown	unknown
Chmielewski	Andrzej	Piano Concerto	unknown	unknown	unknown
Chmielewski	Andrzej	Piano Sonata No.1	unknown	unknown	unknown
Chmielewski	Andrzej	Quasi variazioni	unknown	unknown	unknown
Chmielewski	Andrzej	Scherzo-fugato	unknown	unknown	unknown
Chmielewski	Andrzej	Variations for Piano	unknown	unknown	unknown
Chmielewski	Andrzej	Wspomnienie o Lublinie	unknown	unknown	unknown
Choisnel	Gaston	Offertoire pour une fête de la Très Sainte Vierge	unknown	unknown	unknown
Choisy	Laure	6 Pieces for Pianoforte	unknown	unknown	unknown
Chojecki	Lech	Niech żyje niepodległa zjednoczona Polska	unknown	unknown	unknown
Chollet	Henri	Fantaisie-sérénade, Op.124	unknown	unknown	unknown
Chollet	Henri	Impromptu No.1, Op.109	unknown	unknown	unknown
Chollet	Henri	Marche de fête, Op.126	unknown	unknown	unknown
Chollet	Louis-François	Le Tournoi, Op.6	unknown	unknown	unknown
Chomentowski	Stanislas	Berceuse, Op.6	unknown	unknown	unknown
Chomentowski	Stanislas	2 Lieder, Op.15	unknown	unknown	unknown
Chomentowski	Stanislas	Odpowiedź na 'Warum' Schumanna, Op.8 No.2	unknown	unknown	unknown
Chomentowski	Stanislas	Les Pensées ideales, Op.14	unknown	unknown	unknown
Chomentowski	Stanislas	Prelude, Op.8 No.1	unknown	unknown	unknown
Chomentowski	Stanislas	Die Seenixe, Op.11	unknown	unknown	unknown
Chomentowski	Stanislas	3 Valses miniatures, Op.16	unknown	unknown	unknown
Chope	Richard Robert	Carols for Use in Church during Christmas and Epiphany	unknown	unknown	unknown
Chope	Richard Robert	The Congregational Hymn and Tune Book	unknown	unknown	unknown
Chopin	Frédéric	Allegretto and Mazurka	Polish	1810	1849
Chopin	Frédéric	Allegretto in F-sharp major	Polish	1810	1849
Chopin	Frédéric	Allegro de concert, Op.46	Polish	1810	1849
Chopin	Frédéric	Andante spianato et Grande polonaise brillante, Op.22	Polish	1810	1849
Chopin	Frédéric	Andantino, B.117	Polish	1810	1849
Chopin	Frédéric	Ballade No.1, Op.23	Polish	1810	1849
Chopin	Frédéric	Ballade No.2, Op.38	Polish	1810	1849
Chopin	Frédéric	Ballade No.3, Op.47	Polish	1810	1849
Chopin	Frédéric	Ballade No.4, Op.52	Polish	1810	1849
Chopin	Frédéric	Ballate e Fantasia	Polish	1810	1849
Chopin	Frédéric	Barcarolle, Op.60	Polish	1810	1849
Chopin	Frédéric	Berceuse, Op.57	Polish	1810	1849
Chopin	Frédéric	Bolero, Op.19	Polish	1810	1849
Chopin	Frédéric	Bourrée No.1, B.160b1	Polish	1810	1849
Chopin	Frédéric	Bourrée No.2, B.160b2	Polish	1810	1849
Chopin	Frédéric	Canon in F minor, B.129a	Polish	1810	1849
Chopin	Frédéric	Cantabile in B-flat major, B.84	Polish	1810	1849
Chopin	Frédéric	Casta Diva	Polish	1810	1849
Chopin	Frédéric	Cello Sonata, Op.65	Polish	1810	1849
Chopin	Frédéric	Contredanse in G-flat major, B.17	Polish	1810	1849
Chopin	Frédéric	Czary, B.51	Polish	1810	1849
Chopin	Frédéric	3 Ecossaises, Op.72 No.3	Polish	1810	1849
Chopin	Frédéric	Études, Op.10	Polish	1810	1849
Chopin	Frédéric	Études, Op.25	Polish	1810	1849
Chopin	Frédéric	Fantaisie, Op.49	Polish	1810	1849
Chopin	Frédéric	Fantaisie-impromptu, Op.66	Polish	1810	1849
Chopin	Frédéric	Fugue in A minor, B.144	Polish	1810	1849
Chopin	Frédéric	Gallop marquis	Polish	1810	1849
Chopin	Frédéric	Grand duo concertant sur des thèmes de Robert le diable, B.70	Polish	1810	1849
Chopin	Frédéric	Grande fantaisie sur des airs polonais, Op.13	Polish	1810	1849
Chopin	Frédéric	Grande valse brillante, Op.18	Polish	1810	1849
Chopin	Frédéric	Hexaméron: Variation No.6	Polish	1810	1849
Chopin	Frédéric	Impromptu No.1, Op.29	Polish	1810	1849
Chopin	Frédéric	Impromptu No.2, Op.36	Polish	1810	1849
Chopin	Frédéric	Impromptu No.3, Op.51	Polish	1810	1849
Chopin	Frédéric	Introduction et polonaise brillante, Op.3	Polish	1810	1849
Chopin	Frédéric	Krakowiak, Op.14	Polish	1810	1849
Chopin	Frédéric	Largo in E-flat major, B.109	Polish	1810	1849
Chopin	Frédéric	Lieder	Polish	1810	1849
Chopin	Frédéric	Marche funèbre, Op.72 No.2	Polish	1810	1849
Chopin	Frédéric	Mazurka in A minor, B.134	Polish	1810	1849
Chopin	Frédéric	Mazurka in A minor, B.140	Polish	1810	1849
Chopin	Frédéric	Mazurka in A-flat major, B.85	Polish	1810	1849
Chopin	Frédéric	Mazurka in B-flat major 'Wołowska', B.73	Polish	1810	1849
Chopin	Frédéric	Mazurka in C major, B.82	Polish	1810	1849
Chopin	Frédéric	Mazurka in D major, B.31	Polish	1810	1849
Chopin	Frédéric	Mazurka in D major, B.71	Polish	1810	1849
Chopin	Frédéric	Mazurka in F-sharp major	Polish	1810	1849
Chopin	Frédéric	2 Mazurkas, B.16	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.6	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.7	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.17	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.24	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.30	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.33	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.41	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.50	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.56	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.59	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.63	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.67	Polish	1810	1849
Chopin	Frédéric	Mazurkas, Op.68	Polish	1810	1849
Chopin	Frédéric	Moderato in E major, B.151	Polish	1810	1849
Chopin	Frédéric	Nocturne in C minor, B.108	Polish	1810	1849
Chopin	Frédéric	Nocturne in C-sharp minor, B.49	Polish	1810	1849
Chopin	Frédéric	Nocturne in E minor, Op.72 No.1	Polish	1810	1849
Chopin	Frédéric	Nocturne oubliée	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.9	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.15	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.27	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.32	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.37	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.48	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.55	Polish	1810	1849
Chopin	Frédéric	Nocturnes, Op.62	Polish	1810	1849
Chopin	Frédéric	3 Nouvelles études, B.130	Polish	1810	1849
Chopin	Frédéric	Piano Concerto No.1, Op.11	Polish	1810	1849
Chopin	Frédéric	Piano Concerto No.2, Op.21	Polish	1810	1849
Chopin	Frédéric	Piano Sonata No.1, Op.4	Polish	1810	1849
Chopin	Frédéric	Piano Sonata No.2, Op.35	Polish	1810	1849
Chopin	Frédéric	Piano Sonata No.3, Op.58	Polish	1810	1849
Chopin	Frédéric	Piano Trio, Op.8	Polish	1810	1849
Chopin	Frédéric	Polish Songs, Op.74	Polish	1810	1849
Chopin	Frédéric	Polonaise in A-flat major, B.5	Polish	1810	1849
Chopin	Frédéric	Polonaise in A-flat major, Op.53	Polish	1810	1849
Chopin	Frédéric	Polonaise in B-flat major, B.3	Polish	1810	1849
Chopin	Frédéric	Polonaise in B-flat minor, B.13	Polish	1810	1849
Chopin	Frédéric	Polonaise in F-sharp minor, Op.44	Polish	1810	1849
Chopin	Frédéric	Polonaise in G minor, B.1	Polish	1810	1849
Chopin	Frédéric	Polonaise in G-flat major, B.36	Polish	1810	1849
Chopin	Frédéric	Polonaise in G-sharp minor, B.6	Polish	1810	1849
Chopin	Frédéric	Polonaise-fantaisie, Op.61	Polish	1810	1849
Chopin	Frédéric	Polonaises, Op.26	Polish	1810	1849
Chopin	Frédéric	Polonaises, Op.40	Polish	1810	1849
Chopin	Frédéric	Polonaises, Op.71	Polish	1810	1849
Chopin	Frédéric	Prelude in A-flat major, B.86	Polish	1810	1849
Chopin	Frédéric	Prelude in C-sharp minor, Op.45	Polish	1810	1849
Chopin	Frédéric	Prelude No.27 in E-flat minor	Polish	1810	1849
Chopin	Frédéric	Preludes, Op.28	Polish	1810	1849
Chopin	Frédéric	Rêverie, B.132	Polish	1810	1849
Chopin	Frédéric	Rondo à la mazur, Op.5	Polish	1810	1849
Chopin	Frédéric	Rondo in C major, Op.73	Polish	1810	1849
Chopin	Frédéric	Rondo in C minor, Op.1	Polish	1810	1849
Chopin	Frédéric	Rondo in E-flat major, Op.16	Polish	1810	1849
Chopin	Frédéric	Scherzo No.1, Op.20	Polish	1810	1849
Chopin	Frédéric	Scherzo No.2, Op.31	Polish	1810	1849
Chopin	Frédéric	Scherzo No.3, Op.39	Polish	1810	1849
Chopin	Frédéric	Scherzo No.4, Op.54	Polish	1810	1849
Chopin	Frédéric	Tarantella, Op.43	Polish	1810	1849
Chopin	Frédéric	Valse mélancolique in F-sharp minor, A1/7	Polish	1810	1849
Chopin	Frédéric	Variations brillantes, Op.12	Polish	1810	1849
Chopin	Frédéric	Variations for Flute and Piano in E major, B.9	Polish	1810	1849
Chopin	Frédéric	Variations in A major, B.37	Polish	1810	1849
Chopin	Frédéric	Variations on "Là ci darem la mano", Op.2	Polish	1810	1849
Chopin	Frédéric	Variations sur un air national allemand, B.14	Polish	1810	1849
Chopin	Frédéric	Variations sur un air national de Moore, B.12a	Polish	1810	1849
Chopin	Frédéric	Verschiedene Werke	Polish	1810	1849
Chopin	Frédéric	Waltz in A minor, B.150	Polish	1810	1849
Chopin	Frédéric	Waltz in A-flat major, B.21	Polish	1810	1849
Chopin	Frédéric	Waltz in A-flat major, Op.42	Polish	1810	1849
Chopin	Frédéric	Waltz in E major, B.44	Polish	1810	1849
Chopin	Frédéric	Waltz in E minor, B.56	Polish	1810	1849
Chopin	Frédéric	Waltz in E-flat major, B.46	Polish	1810	1849
Chopin	Frédéric	Waltz in E-flat major, B.133	Polish	1810	1849
Chopin	Frédéric	Waltzes, Op.34	Polish	1810	1849
Chopin	Frédéric	Waltzes, Op.64	Polish	1810	1849
Chopin	Frédéric	Waltzes, Op.69	Polish	1810	1849
Chopin	Frédéric	Waltzes, Op.70	Polish	1810	1849
Choron	Alexandre-Étienne	64 Cantiques à 3 Voix	French	1771	1834
Choron	Alexandre-Étienne	Le Montagnard Émigré	French	1771	1834
Choron	Alexandre-Étienne	Principes de composition des écoles d'Italie	French	1771	1834
Choron	Alexandre-Étienne	La Sentinelle	French	1771	1834
Chotek	František Xaver	Fantaisie sur 'I Capuleti e i Montecchi', Op.21 No.1	unknown	1800	1852
Choudens	Antony	À Madrid!	French	1849	1902
Choudens	Antony	La bergeronnette	French	1849	1902
Choudens	Antony	Graziella	French	1849	1902
Choudens	Antony	J'avais quinze ans	French	1849	1902
Choudens	Antony	Lilia	French	1849	1902
Choudens	Antony	Marche triomphale	French	1849	1902
Choudens	Antony	Mazurka de salon	French	1849	1902
Choudens	Antony	Noël du Mariage	French	1849	1902
Choudens	Antony	Nuit à Venise	French	1849	1902
Choudens	Antony	Le sentier fleuri!	French	1849	1902
Choudens	Antony	Vieilles chansons	French	1849	1902
Choulet	L. G.	Les mystères du bocage, Op.6	unknown	unknown	unknown
Chouquet	Louise	Serenade for the Left Hand	unknown	unknown	unknown
Chován	Coloman	Aphorismen	unknown	unknown	unknown
Chován	Coloman	Barcarolle	unknown	unknown	unknown
Chován	Coloman	Danses hongroises, Op.4	unknown	unknown	unknown
Chován	Coloman	Frühlings-Scenen, Op.11	unknown	unknown	unknown
Chován	Coloman	Nocturne, Op.27	unknown	unknown	unknown
Chován	Coloman	Piano Trio, Op.10	unknown	unknown	unknown
Chován	Coloman	Scènes hongroises, Op.5	unknown	unknown	unknown
Chrisander	Nils	323 Technische Studien	unknown	unknown	unknown
Christenius	Johann	Ich bin der Weg	unknown	unknown	unknown
Christenius	Johann	Kommet her zu mir	unknown	unknown	unknown
Christenius	Johann	Und du, Bethlehem	unknown	unknown	unknown
Christensen	Alfred Ferdinand	Love Poems	unknown	unknown	unknown
Christensen	Ove	75 Eight-bar Studies in Pianoforte Technique (Dennée, Charles)	unknown	1800	1856
Christiani	Henri	Cupidon taquin	unknown	unknown	unknown
Christiansen	F. Melius	All My Heart	American	1871	1955
Christiansen	F. Melius	Beautiful Savior	American	1871	1955
Christias	Michalis	Music Drop	unknown	unknown	unknown
Christiné	Henri	L'amour	French	1867	1941
Christiné	Henri	Faut jamais dire ça aux femmes	French	1867	1941
Christiné	Henri	La Petite Tonkinoise	French	1867	1941
Christiné	Henri	Phi-Phi	French	1867	1941
Christmann	Johann Friedrich	Vollständige Sammlung vierstimmiger Choralmelodien	unknown	unknown	unknown
Christodoulou	Christos	Magnificat and Nunc Dimittis	unknown	unknown	unknown
Christy	Earl	Suite in B minor	unknown	unknown	unknown
Christy	Edwin Pearce	Goodnight Ladies	American	1815	1862
Chrząstowski	Pierre de	3 Polonoises, Op.3	unknown	unknown	unknown
Chrétien	Hedwige	Arabesque	French	1859	1944
Chrétien	Hedwige	Berceuse	French	1859	1944
Chrétien	Hedwige	Chanson du rouet	French	1859	1944
Chrétien	Hedwige	Chanson matinale	French	1859	1944
Chrétien	Hedwige	Esquisse romantique	French	1859	1944
Chrétien	Hedwige	L'Hirondelle	French	1859	1944
Chrétien	Hedwige	Hongroise	French	1859	1944
Chrétien	Hedwige	In memoriam	French	1859	1944
Chrétien	Hedwige	Les lutins	French	1859	1944
Chrétien	Hedwige	Mazurka No.1	French	1859	1944
Chrétien	Hedwige	Le menuet de l'impératrice	French	1859	1944
Chrétien	Hedwige	Nocturne	French	1859	1944
Chrétien	Hedwige	Petits poèmes du bord de l'eau	French	1859	1944
Chrétien	Hedwige	6 Petits préludes récréatifs	French	1859	1944
Chrétien	Hedwige	Scherzo-Valse	French	1859	1944
Chrétien	Hedwige	Soir mauve	French	1859	1944
Chrétien	Hedwige	Sonatines	French	1859	1944
Chrétien	Hedwige	Tarentelle	French	1859	1944
Chrétien	Hedwige	Valse des Libellules	French	1859	1944
Chrétien	Hedwige	Valse-Berceuse	French	1859	1944
Chrétien	Hedwige	Vers l'infini	French	1859	1944
Chrétien	Hedwige	Wind Quintet	French	1859	1944
Chubb	Frederick	Stillness of Night	unknown	unknown	unknown
Chubb	T. Y.	Quadrilles from 'The Bohemian Girl'	unknown	unknown	unknown
Chuckerbutty	Oliphant	Pæan	British	1884	1960
Chuckerbutty	Oliphant	The Queen's Procession	British	1884	1960
Chueca	Federico	Cádiz	Spanish	1846	1908
Chueca	Federico	El estudiante	Spanish	1846	1908
Chueca	Federico	La gran vía	Spanish	1846	1908
Church	John	An Introduction to Psalmody	unknown	unknown	unknown
Churcher	Sydney	Arcadia	unknown	unknown	unknown
Chvála	Emanuel	Piano Trio	unknown	unknown	unknown
Chvála	Emanuel	Song without words	unknown	unknown	unknown
Chvála	Emanuel	String Quartet in D minor	unknown	unknown	unknown
Chvála	Emanuel	Volkstänze im Kammerstil	unknown	unknown	unknown
Chwatal	Carl Joseph	75 Eight-bar Studies in Pianoforte Technique (Dennée, Charles)	unknown	1811	1887
Chwatal	Franz Xaver	Hymne à la nuit	Austrian	1808	1879
Chwatal	Franz Xaver	Novellette, Op.268	Austrian	1808	1879
Chwatal	Franz Xaver	Souvenir de l’Opéra, Op.154	Austrian	1808	1879
Chédeville	Esprit Philippe	Les Fêtes pastorales	unknown	unknown	unknown
Chédeville	Esprit Philippe	Nouveau recueil de noëls	unknown	unknown	unknown
Chédeville	Esprit Philippe	Rigaudon	unknown	unknown	unknown
Chédeville	Esprit Philippe	Sonatille in G major, Op.6 No.5	unknown	unknown	unknown
Chédeville	Esprit Philippe	Tambourin	unknown	unknown	unknown
Chédeville	Nicolas	Musette Sonata in A major, Op.13 No.4	French	1705	1782
Chédeville	Nicolas	Recorder Sonata in C major	French	1705	1782
Chélard	Hippolyte André Jean Baptiste	Macbeth	French	1789	1861
Chéri	Victor	Paris-revue	unknown	1830	1882
Chéri	Victor	La poudre de Perlinpinpin	unknown	1830	1882
Chéri	Victor	Théodoros	unknown	1830	1882
Chérion	Auguste	Entrée	unknown	unknown	unknown
Chérion	Auguste	2 Mélodies	unknown	unknown	unknown
Chérion	Auguste	Messe de l'Oratoire	unknown	unknown	unknown
Chérion	Auguste	Prière	unknown	unknown	unknown
Chéron	André	Sonates en duo et en trio, Op.2	unknown	unknown	unknown
Chéron	André	Sonates en trio, Op.1	unknown	unknown	unknown
Chérouvrier	Edmond	Ave Maria	unknown	unknown	unknown
Chérouvrier	Edmond	Le roi des mines	unknown	unknown	unknown
Chérouvrier	Edmond	Violette	unknown	unknown	unknown
Chłapowski	Karol	Mazurek	unknown	unknown	unknown
Chłapowski	Kazimierz Rafał	Mazurek	unknown	unknown	unknown
Ciampi	Vincenzo Legrenzio	Amore in caricatura	unknown	unknown	unknown
Ciardi	Cesare	L'Africaine de Meyerbeer	Italian	1818	1877
Ciardi	Cesare	Andante und Variationen	Italian	1818	1877
Ciardi	Cesare	Le Carneval Russe	Italian	1818	1877
Ciardi	Cesare	Il Carnevale di Venezia, Op.22	Italian	1818	1877
Ciardi	Cesare	Duetto nell'Opera 'Maria Padilla'	Italian	1818	1877
Ciardi	Cesare	Fiori Rossiniani, Op.47	Italian	1818	1877
Ciardi	Cesare	Flute Concerto, Op.129	Italian	1818	1877
Ciardi	Cesare	Petit Trio	Italian	1818	1877
Ciardi	Cesare	50 Points d'Orgue ou Cadences	Italian	1818	1877
Ciardi	Cesare	Le Rossignol du Nord, Op.45	Italian	1818	1877
Ciardi	Cesare	Il Sospiro del cuore	Italian	1818	1877
Ciardi	Cesare	L'Usignolo	Italian	1818	1877
Ciarlone	Virginia	Fantasia on 'Faust'	unknown	unknown	unknown
Cicognani	Antonio	Preludio	unknown	unknown	unknown
Cicognani	Giuseppe	Domine, exaudi vocem meam, Op.65	unknown	unknown	unknown
Cicognani	Giuseppe	Il figlio del mare	unknown	unknown	unknown
Cicognani	Giuseppe	Preludio	unknown	unknown	unknown
Ciconia	Johannes	Credo	Belgian	1370	1412
Ciconia	Johannes	Gloria	Belgian	1370	1412
Ciconia	Johannes	O rosa bella	Belgian	1370	1412
Cieslak	Joseph D.	Expanding Rondo for Orchestra	unknown	unknown	unknown
Cieslak	Joseph D.	Voyager Fanfare	unknown	unknown	unknown
Cieutat	Henri	À l'ombre	unknown	unknown	unknown
Cieutat	Henri	Après l'appel	unknown	unknown	unknown
Cieutat	Henri	Chaillouet-marche, Op.21	unknown	unknown	unknown
Cieutat	Henri	Le chateau de Mac-Arrott	unknown	unknown	unknown
Cieutat	Henri	Danse bohémienne	unknown	unknown	unknown
Cieutat	Henri	Danse espagnole	unknown	unknown	unknown
Cieutat	Henri	Départ des paysans, Op.200	unknown	unknown	unknown
Cieutat	Henri	En retard	unknown	unknown	unknown
Cieutat	Henri	Entr'acte	unknown	unknown	unknown
Cieutat	Henri	Fantaisie-mazurka	unknown	unknown	unknown
Cieutat	Henri	Fantaisie-valse	unknown	unknown	unknown
Cieutat	Henri	La Fiammina	unknown	unknown	unknown
Cieutat	Henri	Galop-marche des incohérents	unknown	unknown	unknown
Cieutat	Henri	Impromptu	unknown	unknown	unknown
Cieutat	Henri	Méditation	unknown	unknown	unknown
Cieutat	Henri	Menuet	unknown	unknown	unknown
Cieutat	Henri	Patrouille de Pierrots	unknown	unknown	unknown
Cieutat	Henri	Pavane	unknown	unknown	unknown
Cieutat	Henri	Pierrot puni	unknown	unknown	unknown
Cieutat	Henri	Promenons-nous	unknown	unknown	unknown
Cieutat	Henri	La raquette	unknown	unknown	unknown
Cifolelli	Giovanni	Perrin et Lucette	unknown	unknown	unknown
Cifra	Antonio	Alma afflitta ce fai	Italian	1584	1629
Cifra	Antonio	Ardemme insieme bella donna	Italian	1584	1629
Cifra	Antonio	Ave Rex Noster	Italian	1584	1629
Cifra	Antonio	Baci amorosi e cari	Italian	1584	1629
Cifra	Antonio	Dolce spirto d'amore	Italian	1584	1629
Cifra	Antonio	Emendemus in melius quae ignoranter peccavimus	Italian	1584	1629
Cifra	Antonio	Morir non può il mio core	Italian	1584	1629
Cifra	Antonio	O Antoni eremita	Italian	1584	1629
Cifra	Antonio	Occhi belli ch'adoro	Italian	1584	1629
Cifra	Antonio	Occhi un tempo	Italian	1584	1629
Cifra	Antonio	Or che morir ti miro	Italian	1584	1629
Cifra	Antonio	Regina caeli	Italian	1584	1629
Cifra	Antonio	Ricercare VI	Italian	1584	1629
Cifra	Antonio	Salve Regina	Italian	1584	1629
Cifra	Antonio	Tribulare si nescirem misericordias tuas Domine	Italian	1584	1629
Cifra	Antonio	Tu parti a pena giunto	Italian	1584	1629
Cifra	Antonio	Voi sapete e ch'io v'adoro	Italian	1584	1629
Ciganeri	Nathan	Dramatic Appassionato	unknown	unknown	unknown
Cilea	Francesco	Adriana Lecouvreur	Italian	1866	1950
Cilea	Francesco	L'arlesiana	Italian	1866	1950
Cilea	Francesco	Cello Sonata, Op.38	Italian	1866	1950
